MatchID|Team1|mean_PTS_t1|mean_STL_t1|mean_AST_t1|mean_DBPM_t1|mean_BPM_t1|mean_VORP_t1|HAteam01|Team2|mean_PTS_t2|mean_STL_t2|mean_AST_t2|mean_DBPM_t2|mean_BPM_t2|mean_VORP_t2|HAteam02
400489506|los_angeles_lakers|7.664278|0.492795|1.662004|-1.037470|-3.133125|0.080675|away|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|home
400489507|toronto_raptors|7.519728|0.588264|1.765759|-0.262847|-0.617755|0.448310|away|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|home
400489508|san_antonio_spurs|8.118745|0.571086|2.086211|-0.006845|-0.654825|1.091549|away|atlanta_hawks|8.500247|0.663111|1.766388|-0.783537|-1.916003|1.018350|home
400489509|oklahoma_city_thunder|6.987738|0.535743|1.185955|-0.080774|-2.031612|0.726297|away|boston_celtics|7.879777|0.777515|1.852812|1.011580|-0.576426|0.863408|home
400489510|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|away|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|home
400489511|milwaukee_bucks|9.080000|0.716481|1.884074|-0.005499|-1.006952|0.469886|away|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|home
400489512|new_orleans_pelicans|8.867917|0.762361|1.981667|-0.205218|-1.515595|0.437222|away|detroit_pistons|10.619028|0.916667|2.148333|-0.180694|-0.452639|1.068889|home
400489513|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|away|new_york_knicks|9.643761|0.926337|2.518288|-0.013178|-1.203237|0.899415|home
400489514|la_clippers|10.403420|0.692129|2.125953|-0.568454|-0.934052|0.963476|away|chicago_bulls|8.231566|0.606448|1.403215|0.297643|-0.949851|0.890617|home
400489515|memphis_grizzlies|9.548353|0.788205|1.910573|0.492150|-0.284095|1.082667|away|houston_rockets|9.123413|0.831713|1.974372|0.489255|0.630572|1.107428|home
400489516|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|away|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|home
400489517|indiana_pacers|9.430600|0.599021|1.590859|-0.035417|-1.114812|0.910982|away|sacramento_kings|9.265743|0.561270|1.308326|-1.224259|-1.547685|0.162593|home
400489518|minnesota_timberwolves|10.577769|0.895370|2.304145|-0.006465|-0.270429|0.686237|away|golden_state_warriors|10.623737|0.806061|2.277020|-0.205538|-0.981115|0.909524|home
400489519|chicago_bulls|8.231566|0.606448|1.403215|0.297643|-0.949851|0.890617|away|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|home
400489520|la_clippers|10.403420|0.692129|2.125953|-0.568454|-0.934052|0.963476|away|toronto_raptors|7.519728|0.588264|1.765759|-0.262847|-0.617755|0.448310|home
400489521|oklahoma_city_thunder|6.987738|0.535743|1.185955|-0.080774|-2.031612|0.726297|away|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|home
400489522|houston_rockets|9.123413|0.831713|1.974372|0.489255|0.630572|1.107428|away|memphis_grizzlies|9.548353|0.788205|1.910573|0.492150|-0.284095|1.082667|home
400489523|atlanta_hawks|7.687716|0.592722|1.558090|-1.248095|-2.464003|0.891057|away|milwaukee_bucks|9.080000|0.716481|1.884074|-0.005499|-1.006952|0.469886|home
400489524|indiana_pacers|9.430600|0.599021|1.590859|-0.035417|-1.114812|0.910982|away|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|home
400489525|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|away|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|home
400489526|minnesota_timberwolves|10.577769|0.895370|2.304145|-0.006465|-0.270429|0.686237|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489527|san_antonio_spurs|8.118745|0.571086|2.086211|-0.006845|-0.654825|1.091549|away|miami_heat|13.863074|0.969470|2.590939|0.576937|1.390660|2.141418|home
400489528|los_angeles_lakers|7.664278|0.492795|1.662004|-1.037470|-3.133125|0.080675|away|new_york_knicks|9.643761|0.926337|2.518288|-0.013178|-1.203237|0.899415|home
400489529|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|away|new_orleans_pelicans|8.867917|0.762361|1.981667|-0.205218|-1.515595|0.437222|home
400489530|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|away|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|home
400489531|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|away|boston_celtics|7.879777|0.777515|1.852812|1.011580|-0.576426|0.863408|home
400489532|detroit_pistons|10.619028|0.916667|2.148333|-0.180694|-0.452639|1.068889|away|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|home
400489533|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|away|golden_state_warriors|10.623737|0.806061|2.277020|-0.205538|-0.981115|0.909524|home
400489534|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|away|sacramento_kings|9.265743|0.561270|1.308326|-1.224259|-1.547685|0.162593|home
400489535|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|away|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|home
400489536|toronto_raptors|7.519728|0.588264|1.765759|-0.262847|-0.617755|0.448310|away|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|home
400489537|minnesota_timberwolves|10.577769|0.895370|2.304145|-0.006465|-0.270429|0.686237|away|chicago_bulls|8.231566|0.606448|1.403215|0.297643|-0.949851|0.890617|home
400489538|la_clippers|10.632965|0.698947|2.060044|-0.598000|-1.195415|0.947567|away|milwaukee_bucks|9.080000|0.716481|1.884074|-0.005499|-1.006952|0.469886|home
400489539|atlanta_hawks|7.687716|0.592722|1.558090|-1.248095|-2.464003|0.891057|away|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|home
400489540|sacramento_kings|10.150419|0.645143|1.394994|-1.067389|-1.356250|0.284111|away|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|home
400489541|new_orleans_pelicans|8.867917|0.762361|1.981667|-0.205218|-1.515595|0.437222|away|cleveland_cavaliers|10.290741|0.693086|2.109877|-1.984180|-2.440988|0.479841|home
400489542|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|away|detroit_pistons|10.619028|0.916667|2.148333|-0.180694|-0.452639|1.068889|home
400489543|boston_celtics|7.882024|0.746680|1.969167|0.647633|-0.816873|0.764411|away|new_york_knicks|9.870154|0.941396|2.435690|0.153140|-1.106246|0.927807|home
400489544|san_antonio_spurs|8.255764|0.642541|2.029579|0.178297|-0.289069|1.203738|away|houston_rockets|9.123413|0.831713|1.974372|0.489255|0.630572|1.107428|home
400489545|memphis_grizzlies|9.548353|0.788205|1.910573|0.492150|-0.284095|1.082667|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489546|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|away|golden_state_warriors|10.623737|0.806061|2.277020|-0.205538|-0.981115|0.909524|home
400489547|indiana_pacers|9.430600|0.599021|1.590859|-0.035417|-1.114812|0.910982|away|los_angeles_lakers|7.664278|0.492795|1.662004|-1.037470|-3.133125|0.080675|home
400489548|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|away|miami_heat|13.405914|0.970280|2.568559|0.429993|1.223430|2.007463|home
400489549|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|away|toronto_raptors|7.003061|0.567431|1.672009|-0.235764|-0.684421|0.439977|home
400489551|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|away|boston_celtics|7.882024|0.746680|1.969167|0.647633|-0.816873|0.764411|home
400489552|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|away|milwaukee_bucks|9.080000|0.716481|1.884074|-0.005499|-1.006952|0.469886|home
400489553|new_orleans_pelicans|8.867917|0.762361|1.981667|-0.205218|-1.515595|0.437222|away|minnesota_timberwolves|10.412490|0.940625|2.508829|0.071894|-0.216733|0.692850|home
400489554|houston_rockets|9.123413|0.831713|1.974372|0.489255|0.630572|1.107428|away|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|home
400489555|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|away|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|home
400489556|chicago_bulls|8.558409|0.663076|1.771076|0.229545|-0.855699|0.925722|away|san_antonio_spurs|7.521275|0.492424|1.914710|-0.134740|-1.240801|0.858550|home
400489557|memphis_grizzlies|9.548353|0.788205|1.910573|0.492150|-0.284095|1.082667|away|sacramento_kings|10.150419|0.645143|1.394994|-1.067389|-1.356250|0.284111|home
400489558|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|away|la_clippers|10.632965|0.698947|2.060044|-0.598000|-1.195415|0.947567|home
400489559|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|away|indiana_pacers|9.430600|0.599021|1.590859|-0.035417|-1.114812|0.910982|home
400489560|cleveland_cavaliers|10.290741|0.693086|2.109877|-1.984180|-2.440988|0.479841|away|new_york_knicks|9.870154|0.941396|2.435690|0.153140|-1.106246|0.927807|home
400489561|la_clippers|10.632965|0.698947|2.060044|-0.598000|-1.195415|0.947567|away|golden_state_warriors|10.623737|0.806061|2.277020|-0.205538|-0.981115|0.909524|home
400489562|milwaukee_bucks|9.080000|0.716481|1.884074|-0.005499|-1.006952|0.469886|away|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|home
400489563|atlanta_hawks|7.687716|0.592722|1.558090|-1.248095|-2.464003|0.891057|away|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|home
400489564|memphis_grizzlies|9.548353|0.788205|1.910573|0.492150|-0.284095|1.082667|away|minnesota_timberwolves|10.412490|0.940625|2.508829|0.071894|-0.216733|0.692850|home
400489565|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|away|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|home
400489566|sacramento_kings|10.150419|0.645143|1.394994|-1.067389|-1.356250|0.284111|away|dallas_mavericks|10.972204|0.817694|2.482086|-0.121321|0.006924|1.085247|home
400489567|toronto_raptors|7.629749|0.587244|1.678008|-0.346474|-0.822158|0.386902|away|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|home
400489568|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|away|los_angeles_lakers|7.664278|0.492795|1.662004|-1.037470|-3.133125|0.080675|home
400489569|golden_state_warriors|10.623737|0.806061|2.277020|-0.205538|-0.981115|0.909524|away|utah_jazz|6.172581|0.457188|1.173368|-0.250762|-1.695230|0.353857|home
400489570|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|away|indiana_pacers|9.430600|0.599021|1.590859|-0.035417|-1.114812|0.910982|home
400489571|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|away|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|home
400489572|minnesota_timberwolves|10.412490|0.940625|2.508829|0.071894|-0.216733|0.692850|away|atlanta_hawks|7.535378|0.578716|1.451635|-1.345926|-2.577526|0.776177|home
400489573|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|away|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|home
400489574|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|away|houston_rockets|9.123413|0.831713|1.974372|0.489255|0.630572|1.107428|home
400489575|milwaukee_bucks|9.160000|0.756481|1.935185|0.044501|-0.854729|0.529886|away|memphis_grizzlies|9.281522|0.708692|1.553297|0.588031|-0.369171|1.017600|home
400489576|chicago_bulls|8.920928|0.683011|1.786345|0.754977|-0.329962|1.138826|away|new_orleans_pelicans|8.867917|0.762361|1.981667|-0.205218|-1.515595|0.437222|home
400489577|sacramento_kings|11.053752|0.730143|1.466660|-0.569056|-0.979583|0.435778|away|san_antonio_spurs|7.817650|0.507870|1.856076|-0.060065|-1.043588|0.889971|home
400489578|miami_heat|13.405914|0.970280|2.568559|0.429993|1.223430|2.007463|away|new_york_knicks|10.061283|0.895995|2.456323|0.070156|-1.268051|0.942008|home
400489579|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|away|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|home
400489580|toronto_raptors|7.532228|0.580625|1.356731|-0.217014|-0.721227|0.391366|away|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|home
400489581|utah_jazz|7.018415|0.507605|1.264618|-0.524095|-2.161063|0.359690|away|la_clippers|10.632965|0.698947|2.060044|-0.598000|-1.195415|0.947567|home
400489582|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|away|boston_celtics|7.710488|0.748679|1.902250|0.594192|-1.233517|0.668365|home
400489583|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|away|indiana_pacers|9.430600|0.599021|1.590859|-0.035417|-1.114812|0.910982|home
400489584|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|away|washington_wizards|7.710400|0.713977|1.956320|0.301464|-1.653355|0.394145|home
400489585|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|away|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|home
400489586|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|miami_heat|13.405914|0.970280|2.568559|0.429993|1.223430|2.007463|home
400489587|new_york_knicks|9.643761|0.926337|2.518288|-0.013178|-1.203237|0.899415|away|milwaukee_bucks|9.160000|0.756481|1.935185|0.044501|-0.854729|0.529886|home
400489588|san_antonio_spurs|7.729754|0.520726|1.784455|-0.053521|-0.911389|0.915743|away|new_orleans_pelicans|8.867917|0.762361|1.981667|-0.205218|-1.515595|0.437222|home
400489589|memphis_grizzlies|9.281522|0.708692|1.553297|0.588031|-0.369171|1.017600|away|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|home
400489590|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|away|dallas_mavericks|10.972204|0.817694|2.482086|-0.121321|0.006924|1.085247|home
400489591|la_clippers|10.586374|0.718265|2.115726|-0.507848|-0.556274|1.023577|away|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|home
400489592|toronto_raptors|7.825561|0.604514|1.751175|-0.355903|-0.725394|0.420532|away|utah_jazz|7.018415|0.507605|1.264618|-0.524095|-2.161063|0.359690|home
400489593|chicago_bulls|8.920928|0.683011|1.786345|0.754977|-0.329962|1.138826|away|sacramento_kings|10.721593|0.704675|1.474237|-0.894596|-1.254167|0.346162|home
400489594|indiana_pacers|9.430600|0.599021|1.590859|-0.035417|-1.114812|0.910982|away|atlanta_hawks|8.227300|0.638555|1.620590|-0.951667|-2.112217|0.873199|home
400489595|los_angeles_lakers|8.448592|0.520736|2.309716|-1.146498|-2.528958|0.324425|away|minnesota_timberwolves|10.412490|0.940625|2.508829|0.071894|-0.216733|0.692850|home
400489596|chicago_bulls|8.920928|0.683011|1.786345|0.754977|-0.329962|1.138826|away|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|home
400489597|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|away|golden_state_warriors|10.623737|0.806061|2.277020|-0.205538|-0.981115|0.909524|home
400489598|los_angeles_lakers|8.643918|0.518075|2.392418|-1.132543|-2.399773|0.385736|away|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|home
400489599|boston_celtics|7.710488|0.748679|1.902250|0.594192|-1.233517|0.668365|away|philadelphia_76ers|6.686905|0.480952|1.325000|-0.165238|-1.663333|0.205238|home
400489600|san_antonio_spurs|7.729754|0.520726|1.784455|-0.053521|-0.911389|0.915743|away|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|home
400489601|portland_trail_blazers|9.415936|0.703427|2.135206|-0.607196|-1.676409|0.664960|away|new_york_knicks|9.643761|0.926337|2.518288|-0.013178|-1.203237|0.899415|home
400489602|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|away|houston_rockets|9.123413|0.831713|1.974372|0.489255|0.630572|1.107428|home
400489603|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|away|memphis_grizzlies|8.728656|0.666993|1.534815|0.343665|-0.899246|0.893273|home
400489604|atlanta_hawks|8.227300|0.638555|1.620590|-0.951667|-2.112217|0.873199|away|new_orleans_pelicans|8.051250|0.658194|1.540000|-0.403829|-2.066290|0.287917|home
400489605|minnesota_timberwolves|10.677540|0.903571|2.646825|0.025022|-0.170909|0.750758|away|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|home
400489606|detroit_pistons|10.974714|0.925199|2.420973|-0.312563|-0.177967|1.213194|away|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|home
400489607|milwaukee_bucks|8.091481|0.626852|1.714815|0.016296|-1.191481|0.364074|away|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|home
400489608|toronto_raptors|7.629749|0.587244|1.678008|-0.346474|-0.822158|0.386902|away|sacramento_kings|10.721593|0.704675|1.474237|-0.894596|-1.254167|0.346162|home
400489609|miami_heat|13.405914|0.970280|2.568559|0.429993|1.223430|2.007463|away|la_clippers|10.181260|0.685493|1.991499|-0.667611|-1.266168|0.894529|home
400489610|san_antonio_spurs|6.940567|0.484954|1.426215|-0.003815|-1.108865|0.812888|away|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|home
400489611|chicago_bulls|8.920928|0.683011|1.786345|0.754977|-0.329962|1.138826|away|golden_state_warriors|10.048457|0.815741|2.266358|-0.658157|-1.558862|0.683862|home
400489612|portland_trail_blazers|9.032261|0.680598|1.873117|-0.479820|-1.740173|0.659502|away|indiana_pacers|9.924291|0.635296|1.653664|-0.047727|-1.107067|0.984708|home
400489613|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|away|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|home
400489614|los_angeles_lakers|8.340258|0.501569|2.239716|-1.141498|-2.513125|0.345258|away|philadelphia_76ers|7.971577|0.565476|1.477232|-0.232865|-1.305417|0.407708|home
400489615|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|away|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|home
400489616|sacramento_kings|9.425002|0.592381|1.357956|-0.900185|-1.555093|0.186667|away|boston_celtics|7.710488|0.748679|1.902250|0.594192|-1.233517|0.668365|home
400489617|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|away|detroit_pistons|11.767186|0.977719|2.648070|-0.178819|0.304236|1.329514|home
400489618|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|away|new_york_knicks|9.643761|0.926337|2.518288|-0.013178|-1.203237|0.899415|home
400489619|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|home
400489620|minnesota_timberwolves|10.412490|0.940625|2.508829|0.071894|-0.216733|0.692850|away|new_orleans_pelicans|8.051250|0.658194|1.540000|-0.403829|-2.066290|0.287917|home
400489621|toronto_raptors|7.629749|0.587244|1.678008|-0.346474|-0.822158|0.386902|away|la_clippers|10.181260|0.685493|1.991499|-0.667611|-1.266168|0.894529|home
400489622|san_antonio_spurs|7.729754|0.520726|1.784455|-0.053521|-0.911389|0.915743|away|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|home
400489623|memphis_grizzlies|8.728656|0.666993|1.534815|0.343665|-0.899246|0.893273|away|atlanta_hawks|8.227300|0.638555|1.620590|-0.951667|-2.112217|0.873199|home
400489624|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|away|detroit_pistons|11.767186|0.977719|2.648070|-0.178819|0.304236|1.329514|home
400489625|portland_trail_blazers|9.032261|0.680598|1.873117|-0.479820|-1.740173|0.659502|away|minnesota_timberwolves|9.358560|0.943571|2.575805|0.399048|-0.228214|0.639881|home
400489626|houston_rockets|8.831868|0.801068|1.868651|0.674697|0.564118|1.065831|away|milwaukee_bucks|8.091481|0.626852|1.714815|0.016296|-1.191481|0.364074|home
400489627|golden_state_warriors|10.048457|0.815741|2.266358|-0.658157|-1.558862|0.683862|away|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|home
400489628|miami_heat|13.405914|0.970280|2.568559|0.429993|1.223430|2.007463|away|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|home
400489629|new_york_knicks|9.643761|0.926337|2.518288|-0.013178|-1.203237|0.899415|away|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|home
400489630|chicago_bulls|11.358428|0.764261|2.633220|0.764352|0.804413|1.504451|away|los_angeles_lakers|8.340258|0.501569|2.239716|-1.141498|-2.513125|0.345258|home
400489631|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|away|boston_celtics|7.710488|0.748679|1.902250|0.594192|-1.233517|0.668365|home
400489632|new_orleans_pelicans|8.051250|0.658194|1.540000|-0.403829|-2.066290|0.287917|away|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|home
400489633|memphis_grizzlies|8.728656|0.666993|1.534815|0.343665|-0.899246|0.893273|away|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|home
400489634|indiana_pacers|9.924291|0.635296|1.653664|-0.047727|-1.107067|0.984708|away|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|home
400489635|sacramento_kings|10.721593|0.704675|1.474237|-0.894596|-1.254167|0.346162|away|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|home
400489636|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|away|la_clippers|11.252093|0.855285|2.758165|-0.410319|0.092166|1.440362|home
400489637|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|away|indiana_pacers|9.924291|0.635296|1.653664|-0.047727|-1.107067|0.984708|home
400489638|new_orleans_pelicans|8.051250|0.658194|1.540000|-0.403829|-2.066290|0.287917|away|toronto_raptors|7.717644|0.594514|1.749092|-0.563889|-1.111505|0.308727|home
400489639|san_antonio_spurs|7.729754|0.520726|1.784455|-0.053521|-0.911389|0.915743|away|detroit_pistons|11.767186|0.977719|2.648070|-0.178819|0.304236|1.329514|home
400489640|boston_celtics|7.710488|0.748679|1.902250|0.594192|-1.233517|0.668365|away|milwaukee_bucks|8.091481|0.626852|1.714815|0.016296|-1.191481|0.364074|home
400489641|houston_rockets|9.242857|0.842824|2.003538|0.626755|0.627795|1.137984|away|minnesota_timberwolves|9.358560|0.943571|2.575805|0.399048|-0.228214|0.639881|home
400489642|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|away|golden_state_warriors|10.517361|0.816667|2.274722|-0.529841|-1.245476|0.830476|home
400489643|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|away|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|home
400489644|sacramento_kings|10.721593|0.704675|1.474237|-0.894596|-1.254167|0.346162|away|cleveland_cavaliers|10.086111|0.720444|2.027778|-1.576873|-2.055778|0.550746|home
400489645|atlanta_hawks|8.227300|0.638555|1.620590|-0.951667|-2.112217|0.873199|away|chicago_bulls|11.358428|0.764261|2.633220|0.764352|0.804413|1.504451|home
400489646|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|away|memphis_grizzlies|8.728656|0.666993|1.534815|0.343665|-0.899246|0.893273|home
400489647|miami_heat|11.898991|0.858742|2.140098|0.234609|0.613430|1.640539|away|phoenix_suns|6.375589|0.517653|1.293963|-1.038294|-2.679216|0.244717|home
400489648|oklahoma_city_thunder|7.390512|0.545317|1.217551|0.005694|-1.917500|0.823472|away|portland_trail_blazers|9.032261|0.680598|1.873117|-0.479820|-1.740173|0.659502|home
400489649|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|away|los_angeles_lakers|8.340258|0.501569|2.239716|-1.141498|-2.513125|0.345258|home
400489650|dallas_mavericks|11.355250|0.879761|2.441391|0.068998|0.254785|1.257309|away|indiana_pacers|9.924291|0.635296|1.653664|-0.047727|-1.107067|0.984708|home
400489651|memphis_grizzlies|8.728656|0.666993|1.534815|0.343665|-0.899246|0.893273|away|orlando_magic|7.889444|0.607778|1.426667|-0.440417|-2.372778|0.215556|home
400489652|atlanta_hawks|8.227300|0.638555|1.620590|-0.951667|-2.112217|0.873199|away|toronto_raptors|7.717644|0.594514|1.749092|-0.563889|-1.111505|0.308727|home
400489653|san_antonio_spurs|7.729754|0.520726|1.784455|-0.053521|-0.911389|0.915743|away|boston_celtics|7.710488|0.748679|1.902250|0.594192|-1.233517|0.668365|home
400489654|charlotte_bobcats|8.974272|0.613937|1.976875|-0.836310|-2.447722|0.220979|away|brooklyn_nets|11.375116|0.872808|3.050378|-0.039836|0.054832|1.663704|home
400489655|cleveland_cavaliers|10.290741|0.693086|2.109877|-1.984180|-2.440988|0.479841|away|detroit_pistons|11.767186|0.977719|2.648070|-0.178819|0.304236|1.329514|home
400489656|sacramento_kings|10.721593|0.704675|1.474237|-0.894596|-1.254167|0.346162|away|new_york_knicks|9.643761|0.926337|2.518288|-0.013178|-1.203237|0.899415|home
400489657|washington_wizards|7.585213|0.712707|1.842109|0.367997|-1.512141|0.403768|away|houston_rockets|9.242857|0.842824|2.003538|0.626755|0.627795|1.137984|home
400489658|new_orleans_pelicans|8.051250|0.658194|1.540000|-0.403829|-2.066290|0.287917|away|milwaukee_bucks|8.091481|0.626852|1.714815|0.016296|-1.191481|0.364074|home
400489659|denver_nuggets|8.427163|0.652143|2.075595|-0.955933|-1.574583|0.601687|away|minnesota_timberwolves|9.358560|0.943571|2.575805|0.399048|-0.228214|0.639881|home
400489660|philadelphia_76ers|6.313542|0.470833|1.184375|-0.257083|-1.667917|0.179583|away|utah_jazz|7.278104|0.516762|1.221622|-0.464329|-1.622027|0.391234|home
400489661|miami_heat|13.405914|0.970280|2.568559|0.429993|1.223430|2.007463|away|golden_state_warriors|10.517361|0.816667|2.274722|-0.529841|-1.245476|0.830476|home
400489662|portland_trail_blazers|9.515936|0.720094|2.185206|-0.532196|-1.434742|0.681627|away|la_clippers|11.020010|0.839035|2.697749|-0.420736|-0.321584|1.438279|home
